id_sessao,data_acesso,id_lead,utm_source,utm_medium,utm_campaign,custo_clique,converteu,receita_gerada
S-100309,2025-08-08 06:00:00,,FB,ads,ai_launch,1.34,Nao,0.0
S-100310,2025-06-25 21:00:00,,meta,ads,retargeting_v1,1.35,Nao,0.0
S-100311,2025-08-14 14:00:00,,gogle ,cpc,search_brand,2.19,Nao,0.0
S-100312,2025-05-21 02:00:00,,FB,ads,ai_launch,1.66,Nao,0.0
S-100313,2026-01-07 22:00:00,,facebook,ads,retargeting_v1,1215.21,Nao,0.0
S-100314,2025-12-15 14:00:00,L-7276,GOOGLE,cpc,search_brand,2.49,Nao,0.0
S-100315,2025-02-15 23:00:00,,tiktok,cpc,viral_trend,1.12,Nao,0.0
S-100316,2025-03-10 20:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-100317,2025-04-20 20:00:00,L-3017,facebook,ads,retargeting_v1,1.11,Nao,0.0
S-100318,2025-10-29 23:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-100319,2025-11-04 23:00:00,,meta,ads,ai_launch,1.66,Nao,0.0
S-100320,2026-01-18 12:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-100321,2025-11-23 19:00:00,,google,cpc,search_brand,2.43,Nao,0.0
S-100322,2025-07-07 17:00:00,,facebook,ads,ai_launch,1.77,Nao,0.0
S-100323,2025-01-21 01:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-100324,2025-02-12 20:00:00,,instagram,ads,ai_launch,1.08,Nao,0.0
S-100325,2025-03-21 17:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-100326,2026-01-09 07:00:00,,google,cpc,search_brand,1.62,Nao,0.0
S-100327,2025-12-03 23:00:00,,google,cpc,search_brand,2.2,Nao,0.0
S-100328,2026-02-05 23:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-100329,2025-01-16 10:00:00,,TikTok,cpc,viral_trend,0.68,Nao,0.0
S-100330,2025-09-19 11:00:00,, google,cpc,search_brand,1.66,Nao,0.0
S-100331,2025-03-01 07:00:00,,meta,ads,,1.4,Nao,0.0
S-100332,2025-03-18 05:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-100333,2025-08-02 23:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-100334,2025-09-22 01:00:00,L-8483,email,automation,welcome_flow,0.0,Nao,0.0
S-100335,2025-01-05 11:00:00,, google,cpc,search_brand,2.24,Nao,0.0
S-100336,2026-01-31 06:00:00,,instagram,ads,retargeting_v1,1115.05,Nao,0.0
S-100337,2025-12-22 00:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-100338,2025-05-02 13:00:00,,meta,ads,ai_launch,1.14,Nao,0.0
S-100339,2025-09-24 13:00:00,,FB,ads,retargeting_v1,1.32,Nao,0.0
S-100340,2025-07-21 02:00:00,,meta,ads,ai_launch,1.96,Nao,0.0
S-100341,2025-07-21 22:00:00,,TikTok,cpc,viral_trend,0.69,Nao,0.0
S-100342,2025-10-27 03:00:00,,Google,cpc,search_brand,1.81,Nao,0.0
S-100343,2025-08-20 09:00:00,,meta,ads,ai_launch,1.81,Nao,0.0
S-100344,2025-04-21 10:00:00,,Google,cpc,search_brand,1.9,Nao,0.0
S-100345,2025-03-31 00:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-100346,2025-03-04 00:00:00,,Google,cpc,search_brand,2.32,Nao,0.0
S-100347,2025-10-26 18:00:00,L-6432,google,organic,,0.0,Nao,0.0
S-100348,2025-03-04 01:00:00,L-7990,email,automation,welcome_flow,0.0,Nao,0.0
S-100349,2025-03-30 11:00:00,,Google,cpc,search_brand,1.95,Nao,0.0
S-100350,2025-11-28 09:00:00,,instagram,ads,ai_launch,1.09,Nao,0.0
S-100351,2025-09-27 07:00:00,,instagram,ads,ai_launch,1.99,Nao,0.0
S-100352,2025-09-06 11:00:00,L-5602,Email,automation,welcome_flow,0.0,Nao,0.0
S-100353,2025-01-30 15:00:00,,instagram,ads,ai_launch,1.97,Nao,0.0
S-100354,2026-01-13 01:00:00,,Meta Ads,ads,retargeting_v1,1.49,Nao,0.0
S-100355,2025-03-30 05:00:00,L-3328,GOOGLE,cpc,search_brand,2.2,Sim,299.9
S-100356,2025-10-16 06:00:00,,TikTok,cpc,viral_trend,0.62,Nao,0.0
S-100357,2025-01-11 16:00:00,,FB,ads,ai_launch,1.2,Nao,0.0
S-100358,2025-06-15 01:00:00,, google,cpc,search_brand,1.64,Nao,0.0
S-100359,2025-02-07 11:00:00,,facebook,ads,retargeting_v1,1.04,Nao,0.0
S-100360,2025-08-12 20:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-100361,2025-07-02 07:00:00,L-7415,Meta Ads,ads,ai_launch,1.73,Nao,0.0
S-100362,2026-01-30 18:00:00,L-9129, google,cpc,search_brand,2.31,Nao,0.0
S-100363,2025-03-14 10:00:00,,Meta Ads,ads,retargeting_v1,1.02,Nao,0.0
S-100364,2025-12-10 20:00:00,L-2770,FB,ads,retargeting_v1,0.99,Sim,299.9
S-100365,2026-01-04 00:00:00,,gogle ,cpc,search_brand,2.47,Nao,0.0
S-100366,2025-10-07 12:00:00,,gogle ,cpc,search_brand,2.08,Nao,0.0
S-100367,2025-01-18 09:00:00,,GOOGLE,cpc,search_brand,1.57,Nao,0.0
S-100368,2025-10-08 02:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-100369,2025-08-11 05:00:00,,GOOGLE,cpc,search_brand,1.69,Nao,0.0
S-100370,2025-05-16 21:00:00,L-1062,Google,organic,seo_blog,0.0,Nao,0.0
S-100371,2025-08-07 02:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-100372,2025-08-31 03:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-100373,2025-07-09 12:00:00,,gogle ,organic,,0.0,Nao,0.0
S-100374,2025-03-19 22:00:00,,meta,ads,ai_launch,1.81,Nao,0.0
S-100375,2025-02-01 12:00:00,,TikTok,cpc,viral_trend,0.98,Nao,0.0
S-100376,2025-06-03 02:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-100377,2025-03-03 14:00:00,,Google,cpc,search_brand,2.31,Nao,0.0
S-100378,2025-08-11 06:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-100379,2025-02-14 12:00:00,,instagram,ads,ai_launch,1.28,Nao,0.0
S-100380,2025-11-16 18:00:00,,facebook,ads,ai_launch,1.15,Nao,0.0
S-100381,2025-02-21 03:00:00,,meta,ads,ai_launch,1.87,Nao,0.0
S-100382,2025-12-02 15:00:00,,facebook,ads,,1.28,Nao,0.0
S-100383,2025-01-20 12:00:00,,TikTok,cpc,viral_trend,0.53,Nao,0.0
S-100384,2025-06-22 09:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-100385,2026-01-16 14:00:00,,FB,ads,retargeting_v1,1.09,Nao,0.0
S-100386,2025-07-28 23:00:00,,instagram,ads,ai_launch,1.82,Nao,0.0
S-100387,2025-09-17 12:00:00,, google,cpc,search_brand,1.53,Nao,0.0
S-100388,2025-05-08 01:00:00,,FB,ads,ai_launch,1.27,Nao,0.0
S-100389,2025-03-05 21:00:00,,GOOGLE,cpc,search_brand,1.95,Nao,0.0
S-100390,2025-06-26 05:00:00,,TikTok,cpc,viral_trend,0.98,Nao,0.0
S-100391,2025-10-20 06:00:00,,tik tok,cpc,viral_trend,0.64,Nao,0.0
S-100392,2026-01-28 21:00:00,,Google,cpc,search_brand,878.59,Nao,0.0
S-100393,2025-12-30 20:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-100394,2025-11-16 12:00:00,,meta,ads,ai_launch,1.66,Nao,0.0
S-100395,2025-11-08 09:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-100396,2025-12-02 22:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-100397,2025-11-04 12:00:00,,Meta Ads,ads,ai_launch,1.66,Nao,0.0
S-100398,2025-07-18 23:00:00,, google,cpc,search_brand,1.84,Nao,0.0
S-100399,2025-09-01 21:00:00,L-3096,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-100400,2026-01-15 08:00:00,L-6820,instagram,ads,retargeting_v1,0.93,Nao,0.0
S-100401,2025-04-25 23:00:00,,TikTok,cpc,viral_trend,0.73,Nao,0.0
S-100402,2025-08-29 01:00:00,L-7253,tik tok,cpc,viral_trend,0.93,Nao,0.0
S-100403,2025-09-29 09:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-100404,2025-08-23 04:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-100405,2025-01-03 14:00:00,L-8105,Google,organic,seo_blog,0.0,Nao,0.0
S-100406,2025-11-21 13:00:00,L-6279,gogle ,organic,seo_blog,0.0,Nao,0.0
S-100407,2026-01-23 16:00:00,L-7284,google,cpc,search_brand,1.75,Nao,0.0
S-100408,2025-09-15 18:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-100409,2025-06-22 13:00:00,,tiktok,cpc,viral_trend,1.13,Nao,0.0
S-100410,2025-07-26 00:00:00,,Google,cpc,search_brand,1.52,Nao,0.0
S-100411,2025-01-20 12:00:00,L-1323,TikTok,cpc,viral_trend,0.94,Nao,0.0
S-100412,2025-01-25 22:00:00,,gogle ,cpc,search_brand,2.05,Nao,0.0
S-100413,2025-11-19 00:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-100414,2025-02-23 16:00:00,,meta,ads,retargeting_v1,1.35,Nao,0.0
S-100415,2025-09-25 06:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-100416,2025-06-19 07:00:00,L-9383,google,cpc,search_brand,2.34,Nao,0.0
S-100417,2025-02-08 23:00:00,L-3862,FB,ads,retargeting_v1,1.12,Nao,0.0
S-100418,2025-01-21 09:00:00,L-3267,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-100419,2025-12-06 20:00:00,,GOOGLE,cpc,search_brand,2.46,Nao,0.0
S-100420,2025-06-25 05:00:00,,gogle ,cpc,search_brand,1.77,Nao,0.0
S-100421,2025-11-29 05:00:00,,google,cpc,search_brand,2.34,Nao,0.0
S-100422,2025-10-19 21:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-100423,2025-03-08 15:00:00,L-9598,email,automation,welcome_flow,0.0,Nao,0.0
S-100424,2026-01-28 23:00:00,,instagram,ads,ai_launch,1.96,Nao,0.0
S-100425,2025-11-13 03:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-100426,2025-11-10 01:00:00,,Google,cpc,search_brand,1.97,Nao,0.0
S-100427,2025-06-14 07:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-100428,2025-08-24 14:00:00,,TikTok,cpc,viral_trend,0.85,Nao,0.0
S-100429,2025-01-10 03:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-100430,2025-06-05 16:00:00,,facebook,ads,ai_launch,1.36,Nao,0.0
S-100431,2025-10-14 19:00:00,,FB,ads,ai_launch,1.11,Nao,0.0
S-100432,2025-11-21 09:00:00,,FB,ads,ai_launch,1.05,Nao,0.0
S-100433,2026-01-05 13:00:00,, google,cpc,search_brand,1.62,Nao,0.0
S-100434,2025-04-08 22:00:00,,gogle ,organic,,0.0,Nao,0.0
S-100435,2025-08-23 21:00:00,,instagram,ads,ai_launch,1.5,Nao,0.0
S-100436,2025-10-27 15:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-100437,2025-11-07 10:00:00,,facebook,ads,ai_launch,1.61,Nao,0.0
S-100438,2025-06-25 09:00:00,,Meta Ads,ads,ai_launch,1.6,Nao,0.0
S-100439,2025-10-08 10:00:00,,instagram,ads,retargeting_v1,0.94,Nao,0.0
S-100440,2025-12-11 04:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-100441,2026-01-25 11:00:00,,instagram,ads,ai_launch,1.67,Nao,0.0
S-100442,2025-05-27 13:00:00,,tik tok,cpc,viral_trend,0.77,Nao,0.0
S-100443,2025-03-24 09:00:00,L-8415,Meta Ads,ads,ai_launch,1.69,Nao,0.0
S-100444,2025-02-22 19:00:00,,tik tok,cpc,viral_trend,0.66,Nao,0.0
S-100445,2025-12-23 09:00:00,,meta,ads,ai_launch,1.39,Nao,0.0
S-100446,2025-10-10 01:00:00,,GOOGLE,cpc,search_brand,2.37,Nao,0.0
S-100447,2025-11-21 22:00:00,,FB,ads,retargeting_v1,1.18,Nao,0.0
S-100448,2025-05-31 14:00:00,,google,cpc,search_brand,1.67,Nao,0.0
S-100449,2025-10-12 08:00:00,L-6285, google,cpc,search_brand,1.51,Nao,0.0
S-100450,2025-11-02 01:00:00,L-6207,instagram,ads,retargeting_v1,1.01,Nao,0.0
S-100451,2025-09-27 07:00:00,L-4624,Email,automation,welcome_flow,0.0,Nao,0.0
S-100452,2025-04-20 21:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-100453,2026-01-21 20:00:00,,GOOGLE,cpc,search_brand,2.4,Nao,0.0
S-100454,2025-12-16 10:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-100455,2025-07-11 16:00:00,L-2572,TikTok,cpc,viral_trend,0.71,Nao,0.0
S-100456,2025-03-27 17:00:00,,meta,ads,ai_launch,1.63,Nao,0.0
S-100457,2025-04-16 17:00:00,,tik tok,cpc,viral_trend,0.95,Nao,0.0
S-100458,2025-08-24 22:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-100459,2025-05-13 13:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-100460,2025-11-13 02:00:00,,instagram,ads,,1.39,Nao,0.0
S-100461,2025-12-18 09:00:00,,FB,ads,ai_launch,1.44,Nao,0.0
S-100462,2025-10-01 07:00:00,,gogle ,cpc,search_brand,2.35,Nao,0.0
S-100463,2026-01-09 20:00:00,L-9800,google,organic,seo_blog,0.0,Sim,499.9
S-100464,2025-10-08 02:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-100465,2025-11-12 08:00:00,,Google,cpc,search_brand,2.07,Nao,0.0
S-100466,2025-10-09 14:00:00,,meta,ads,ai_launch,1.07,Nao,0.0
S-100467,2025-06-19 11:00:00,,Google,cpc,search_brand,2.12,Nao,0.0
S-100468,2025-11-12 21:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-100469,2025-06-10 07:00:00,,facebook,ads,retargeting_v1,1.05,Nao,0.0
S-100470,2025-08-17 11:00:00,,facebook,ads,retargeting_v1,0.92,Nao,0.0
S-100471,2025-03-13 17:00:00,,google,cpc,search_brand,2.39,Nao,0.0
S-100472,2025-10-24 12:00:00,,Meta Ads,ads,retargeting_v1,1.19,Nao,0.0
S-100473,2026-02-01 04:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-100474,2025-02-16 12:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-100475,2025-09-21 04:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-100476,2025-07-03 01:00:00,,gogle ,cpc,search_brand,1.76,Nao,0.0
S-100477,2025-07-04 12:00:00,,facebook,ads,ai_launch,1.04,Nao,0.0
S-100478,2025-11-21 08:00:00,,TikTok,cpc,viral_trend,0.9,Nao,0.0
S-100479,2025-02-09 16:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-100480,2025-11-06 00:00:00,,Meta Ads,ads,ai_launch,1.23,Nao,0.0
S-100481,2025-03-22 11:00:00,,meta,ads,ai_launch,1.41,Nao,0.0
S-100482,2025-09-03 06:00:00,,facebook,ads,,1.04,Nao,0.0
S-100483,2025-01-21 18:00:00,,Google,cpc,search_brand,1.68,Nao,0.0
S-100484,2025-01-10 23:00:00,,FB,ads,retargeting_v1,0.95,Nao,0.0
S-100485,2025-04-23 13:00:00,,instagram,ads,ai_launch,1.18,Nao,0.0
S-100486,2025-06-25 14:00:00,,meta,ads,ai_launch,1.39,Nao,0.0
S-100487,2025-09-16 21:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-100488,2025-09-30 16:00:00,,meta,ads,retargeting_v1,0.89,Nao,0.0
S-100489,2026-02-01 21:00:00,,instagram,ads,ai_launch,1.87,Nao,0.0
S-100490,2025-09-04 12:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-100491,2025-05-26 19:00:00,L-9515,TikTok,cpc,viral_trend,0.5,Sim,99.9
S-100492,2025-01-04 12:00:00,,FB,ads,ai_launch,1.11,Nao,0.0
S-100493,2025-10-02 13:00:00,,instagram,ads,ai_launch,1.68,Nao,0.0
S-100494,2025-09-05 05:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-100495,2025-03-12 21:00:00,,Google,cpc,search_brand,2.2,Nao,0.0
S-100496,2025-06-23 17:00:00,,meta,ads,ai_launch,636.63,Nao,0.0
S-100497,2025-08-11 02:00:00,,Google,cpc,search_brand,2.11,Nao,0.0
S-100498,2025-12-02 16:00:00,L-9489, google,organic,seo_blog,0.0,Nao,0.0
S-100499,2025-05-27 06:00:00,, google,cpc,search_brand,2.2,Nao,0.0
S-100500,2025-12-02 00:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-100501,2025-09-23 00:00:00,,meta,ads,retargeting_v1,1.18,Nao,0.0
S-100502,2025-06-27 08:00:00,,Google,cpc,search_brand,762.55,Nao,0.0
S-100503,2025-09-15 09:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-100504,2025-12-22 14:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-100505,2025-10-28 00:00:00,,FB,ads,ai_launch,1.63,Nao,0.0
S-100506,2025-06-11 13:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-100507,2026-01-19 10:00:00,,Google,cpc,search_brand,1.85,Nao,0.0
S-100508,2025-12-16 06:00:00,,Meta Ads,ads,ai_launch,1.24,Nao,0.0
S-100509,2025-11-13 11:00:00,L-9871,google,cpc,search_brand,1.58,Nao,0.0
S-100510,2025-01-22 15:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-100511,2026-01-27 16:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-100512,2025-01-17 16:00:00,L-4452,Google,organic,seo_blog,0.0,Nao,0.0
S-100513,2025-07-14 18:00:00,,GOOGLE,cpc,search_brand,1.76,Nao,0.0
S-100514,2025-11-10 10:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-100515,2025-08-19 05:00:00,,instagram,ads,ai_launch,1.81,Nao,0.0
S-100516,2025-07-15 06:00:00,,Google,cpc,search_brand,1.51,Nao,0.0
S-100517,2025-11-19 16:00:00,,FB,ads,ai_launch,1.3,Nao,0.0
S-100518,2025-12-20 05:00:00,,GOOGLE,cpc,search_brand,2.13,Nao,0.0
S-100519,2025-10-14 17:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-100520,2025-10-23 18:00:00,,instagram,ads,ai_launch,1.78,Nao,0.0
S-100521,2026-01-13 14:00:00,,TikTok,cpc,viral_trend,0.82,Nao,0.0
S-100522,2025-06-22 13:00:00,,instagram,ads,ai_launch,1.91,Nao,0.0
S-100523,2025-12-01 09:00:00,,instagram,ads,retargeting_v1,0.99,Nao,0.0
S-100524,2025-10-28 16:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-100525,2026-01-16 22:00:00,,Meta Ads,ads,retargeting_v1,0.87,Nao,0.0
S-100526,2025-01-14 12:00:00,,meta,ads,ai_launch,1.62,Nao,0.0
S-100527,2025-04-28 07:00:00,L-6328,facebook,ads,retargeting_v1,0.89,Sim,299.9
S-100528,2025-09-01 14:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-100529,2025-10-30 19:00:00,,instagram,ads,ai_launch,1.64,Nao,0.0
S-100530,2025-04-27 02:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-100531,2025-03-11 11:00:00,L-8052, google,organic,,0.0,Nao,0.0
S-100532,2025-05-30 19:00:00,,google,cpc,search_brand,1.69,Nao,0.0
S-100533,2026-01-02 23:00:00,,facebook,ads,ai_launch,1.08,Nao,0.0
S-100534,2025-11-10 22:00:00,L-3238,FB,ads,ai_launch,1.53,Nao,0.0
S-100535,2025-05-29 03:00:00,,instagram,ads,ai_launch,1.7,Nao,0.0
S-100536,2025-10-01 00:00:00,L-3468,google,cpc,search_brand,1.63,Sim,99.9
S-100537,2025-01-08 15:00:00,,gogle ,cpc,search_brand,2.3,Nao,0.0
S-100538,2025-06-19 02:00:00,,tiktok,cpc,viral_trend,1.04,Nao,0.0
S-100539,2025-05-09 12:00:00,,tiktok,cpc,viral_trend,1.0,Nao,0.0
S-100540,2025-01-18 06:00:00,,meta,ads,ai_launch,1.98,Nao,0.0
S-100541,2025-06-15 05:00:00,,meta,ads,ai_launch,1.55,Nao,0.0
S-100542,2025-07-04 01:00:00,L-2960,tiktok,cpc,viral_trend,0.67,Sim,299.9
S-100543,2025-07-22 07:00:00,,google,cpc,search_brand,2.19,Nao,0.0
S-100544,2025-05-08 05:00:00,,instagram,ads,ai_launch,1.97,Nao,0.0
S-100545,2025-03-20 22:00:00,,meta,ads,ai_launch,1.23,Nao,0.0
S-100546,2025-08-13 23:00:00,,gogle ,cpc,search_brand,1.63,Nao,0.0
S-100547,2025-05-31 17:00:00,,Meta Ads,ads,ai_launch,1.54,Nao,0.0
S-100548,2025-11-03 17:00:00,L-9289, google,cpc,search_brand,1.8,Nao,0.0
S-100549,2025-07-14 23:00:00,L-9830,google,cpc,search_brand,1.86,Nao,0.0
S-100550,2025-07-18 06:00:00,,facebook,ads,ai_launch,1.15,Nao,0.0
S-100551,2025-02-19 16:00:00,,meta,ads,ai_launch,1.13,Nao,0.0
S-100552,2025-02-20 01:00:00,,facebook,ads,ai_launch,1.53,Nao,0.0
S-100553,2025-11-07 22:00:00,,Google,cpc,search_brand,2.43,Nao,0.0
S-100554,2025-07-04 17:00:00,,facebook,ads,retargeting_v1,1.36,Nao,0.0
S-100555,2026-01-11 02:00:00,,tiktok,cpc,viral_trend,1.17,Nao,0.0
S-100556,2025-04-08 06:00:00,,Meta Ads,ads,ai_launch,1.95,Nao,0.0
S-100557,2026-01-28 20:00:00,,facebook,ads,ai_launch,1.43,Nao,0.0
S-100558,2025-09-16 10:00:00,,instagram,ads,ai_launch,1.44,Nao,0.0
S-100559,2025-06-16 11:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-100560,2025-10-09 23:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-100561,2025-09-23 04:00:00,,e-mail,automation,,0.0,Nao,0.0
S-100562,2025-12-20 08:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-100563,2025-03-12 08:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-100564,2025-04-22 23:00:00,,GOOGLE,cpc,search_brand,1.67,Nao,0.0
S-100565,2025-02-18 19:00:00,,meta,ads,ai_launch,1.58,Nao,0.0
S-100566,2025-06-28 13:00:00,L-7266,google,organic,seo_blog,0.0,Nao,0.0
S-100567,2025-01-28 09:00:00,L-7436,FB,ads,ai_launch,1.15,Nao,0.0
S-100568,2025-08-17 19:00:00,L-1807,meta,ads,ai_launch,1.29,Nao,0.0
S-100569,2025-10-08 12:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-100570,2025-09-07 12:00:00,,Meta Ads,ads,ai_launch,2.0,Nao,0.0
S-100571,2025-08-09 10:00:00,,instagram,ads,ai_launch,1.67,Nao,0.0
S-100572,2025-11-01 20:00:00,,GOOGLE,cpc,search_brand,1.85,Nao,0.0
S-100573,2025-08-14 01:00:00,L-1893,email,automation,welcome_flow,0.0,Nao,0.0
S-100574,2025-05-05 19:00:00,L-4424,e-mail,automation,,0.0,Nao,0.0
S-100575,2026-01-14 17:00:00,L-1301, google,cpc,search_brand,1.76,Nao,0.0
S-100576,2025-07-12 18:00:00,,Email,automation,,0.0,Nao,0.0
S-100577,2025-01-28 14:00:00,,meta,ads,ai_launch,1.66,Nao,0.0
S-100578,2025-02-25 00:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-100579,2025-11-02 17:00:00,L-9673,Google,cpc,search_brand,1.96,Sim,199.9
S-100580,2025-06-06 10:00:00,,Meta Ads,ads,,1.68,Nao,0.0
S-100581,2025-09-14 08:00:00,,tik tok,cpc,viral_trend,0.77,Nao,0.0
S-100582,2025-05-24 07:00:00,,gogle ,cpc,search_brand,1.59,Nao,0.0
S-100583,2025-11-17 21:00:00,,Google,cpc,search_brand,1.93,Nao,0.0
S-100584,2025-03-09 06:00:00,,instagram,ads,ai_launch,1.8,Nao,0.0
S-100585,2025-09-26 04:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-100586,2026-01-04 03:00:00,,Google,cpc,search_brand,2.27,Nao,0.0
S-100587,2025-08-15 23:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-100588,2026-01-26 19:00:00,,instagram,ads,ai_launch,1.23,Nao,0.0
S-100589,2025-12-19 15:00:00,, google,cpc,search_brand,2.15,Nao,0.0
S-100590,2025-03-25 06:00:00,,gogle ,cpc,search_brand,1.52,Nao,0.0
S-100591,2025-04-14 06:00:00,,gogle ,cpc,search_brand,1.99,Nao,0.0
S-100592,2025-07-27 01:00:00,,facebook,ads,ai_launch,1.39,Nao,0.0
S-100593,2025-11-25 22:00:00,,instagram,ads,retargeting_v1,1.12,Nao,0.0
S-100594,2025-10-03 12:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-100595,2025-07-23 09:00:00,L-8595,FB,ads,retargeting_v1,1.1,Sim,199.9
S-100596,2025-11-27 14:00:00,L-7775, google,cpc,search_brand,2.28,Nao,0.0
S-100597,2025-06-15 14:00:00,,gogle ,cpc,search_brand,2.21,Nao,0.0
S-100598,2025-12-21 20:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-100599,2025-09-26 22:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-100600,2025-06-21 18:00:00,,tiktok,cpc,viral_trend,0.6,Nao,0.0
S-100601,2026-01-09 14:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-100602,2025-08-23 15:00:00,,tik tok,cpc,viral_trend,0.93,Nao,0.0
S-100603,2025-08-21 13:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-100604,2025-04-17 01:00:00,,google,cpc,search_brand,1.54,Nao,0.0
S-100605,2025-06-02 10:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-100606,2025-12-25 19:00:00,L-5903,instagram,ads,ai_launch,1.46,Nao,0.0
S-100607,2025-06-15 11:00:00,L-5496,tiktok,cpc,viral_trend,1.09,Nao,0.0
S-100608,2025-06-18 16:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-100609,2025-02-14 15:00:00,,instagram,ads,retargeting_v1,1.49,Nao,0.0
S-100610,2025-09-27 18:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-100611,2025-04-03 19:00:00,L-4396,GOOGLE,cpc,search_brand,1.5,Nao,0.0
S-100612,2025-11-12 13:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-100613,2025-05-11 02:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-100614,2025-10-19 19:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-100615,2025-01-19 20:00:00,,Google,cpc,search_brand,2.39,Nao,0.0
S-100616,2025-07-31 23:00:00,, google,cpc,search_brand,2.22,Nao,0.0
S-100617,2025-12-17 10:00:00,,FB,ads,retargeting_v1,0.9,Nao,0.0
S-100618,2025-10-01 05:00:00,,facebook,ads,ai_launch,1.12,Nao,0.0
S-100619,2025-12-30 01:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-100620,2025-06-04 05:00:00,L-9192,google,cpc,search_brand,2.41,Sim,499.9
